timestamp,intersection_id,congestion_index,vehicle_count,average_speed,weather_condition,is_peak_hour
2026-06-10 16:00:00,102,6.68,370,17.3,Sunny,0
2026-06-10 16:00:00,103,4.97,322,21.5,Sunny,0
2026-06-10 16:00:00,104,4.07,227,26.4,Sunny,0
2026-06-10 16:00:00,105,3.66,229,28.1,Sunny,0
2026-06-10 17:00:00,101,10.0,626,5.0,Sunny,1
2026-06-10 17:00:00,102,10.0,620,7.0,Sunny,1
2026-06-10 17:00:00,103,7.73,474,14.8,Sunny,1
2026-06-10 17:00:00,104,6.26,343,9.4,Sunny,1
2026-06-10 17:00:00,105,5.54,331,7.9,Sunny,1
2026-06-10 18:00:00,101,10.0,651,8.5,Sunny,1
2026-06-10 18:00:00,102,10.0,620,5.5,Sunny,1
2026-06-10 18:00:00,103,7.7,450,10.5,Sunny,1
2026-06-10 18:00:00,104,6.93,333,9.2,Sunny,1
2026-06-10 18:00:00,105,6.2,353,11.4,Sunny,1
2026-06-10 19:00:00,101,10.0,622,7.9,Sunny,1
2026-06-10 19:00:00,102,10.0,672,9.3,Sunny,1
2026-06-10 19:00:00,103,8.06,500,11.8,Sunny,1
2026-06-10 19:00:00,104,6.0,356,9.6,Sunny,1
2026-06-10 19:00:00,105,6.45,361,6.9,Sunny,1
2026-06-10 20:00:00,101,6.88,437,24.1,Sunny,0
2026-06-10 20:00:00,102,6.53,382,25.4,Sunny,0
2026-06-10 20:00:00,103,5.67,311,17.7,Sunny,0
2026-06-10 20:00:00,104,3.54,197,30.5,Sunny,0
2026-06-10 20:00:00,105,3.17,270,26.6,Sunny,0
2026-06-10 21:00:00,101,6.24,424,22.6,Sunny,0
2026-06-10 21:00:00,102,6.21,399,24.5,Sunny,0
2026-06-10 21:00:00,103,4.88,341,21.4,Sunny,0
2026-06-10 21:00:00,104,3.13,226,23.3,Sunny,0
2026-06-10 21:00:00,105,3.83,225,23.5,Sunny,0
2026-06-10 22:00:00,101,3.95,159,35.6,Sunny,0
2026-06-10 22:00:00,102,3.57,204,31.5,Sunny,0
2026-06-10 22:00:00,103,1.7,163,42.7,Sunny,0
2026-06-10 22:00:00,104,1.85,86,39.8,Sunny,0
2026-06-10 22:00:00,105,2.14,53,40.6,Sunny,0
2026-06-10 23:00:00,101,1.53,50,52.3,Sunny,0
2026-06-10 23:00:00,102,1.12,64,56.3,Sunny,0
2026-06-10 23:00:00,103,1.54,5,54.7,Sunny,0
2026-06-10 23:00:00,104,0.31,16,63.6,Sunny,0
2026-06-10 23:00:00,105,0.23,70,63.5,Sunny,0
2026-06-11 00:00:00,101,1.35,8,53.0,Sunny,0
2026-06-11 00:00:00,102,0.98,5,58.4,Sunny,0
2026-06-11 00:00:00,103,0.68,19,57.3,Sunny,0
2026-06-11 00:00:00,104,0.54,31,57.0,Sunny,0
2026-06-11 00:00:00,105,1.04,5,55.3,Sunny,0
2026-06-11 01:00:00,101,0.6,58,61.5,Sunny,0
2026-06-11 01:00:00,102,1.41,36,53.1,Sunny,0
2026-06-11 01:00:00,103,0.22,5,62.7,Sunny,0
2026-06-11 01:00:00,104,0.56,5,54.9,Sunny,0
2026-06-11 01:00:00,105,0.88,39,52.4,Sunny,0
2026-06-11 02:00:00,101,1.18,41,53.0,Sunny,0
2026-06-11 02:00:00,102,1.62,23,47.7,Sunny,0
2026-06-11 02:00:00,103,0.76,58,56.2,Sunny,0
2026-06-11 02:00:00,104,0.21,33,61.5,Sunny,0
2026-06-11 02:00:00,105,0.63,29,56.2,Sunny,0
2026-06-11 03:00:00,101,0.88,50,53.9,Sunny,0
2026-06-11 03:00:00,102,1.77,62,48.3,Sunny,0
2026-06-11 03:00:00,103,1.43,27,56.5,Sunny,0
2026-06-11 03:00:00,104,0.68,13,56.9,Sunny,0
2026-06-11 03:00:00,105,0.0,41,60.7,Sunny,0
2026-06-11 04:00:00,101,1.5,73,51.2,Sunny,0
2026-06-11 04:00:00,102,0.87,57,55.2,Sunny,0
2026-06-11 04:00:00,103,1.37,6,57.0,Sunny,0
2026-06-11 04:00:00,104,0.51,26,61.2,Sunny,0
2026-06-11 04:00:00,105,0.83,44,53.0,Sunny,0
2026-06-11 05:00:00,101,1.41,46,36.1,Rainy,0
2026-06-11 05:00:00,102,1.96,31,34.0,Rainy,0
2026-06-11 05:00:00,103,1.55,7,34.9,Rainy,0
2026-06-11 05:00:00,104,1.09,58,39.7,Rainy,0
2026-06-11 05:00:00,105,0.24,42,41.9,Rainy,0
2026-06-11 06:00:00,101,3.65,150,37.2,Sunny,0
2026-06-11 06:00:00,102,3.03,142,31.5,Sunny,0
2026-06-11 06:00:00,103,2.14,124,39.7,Sunny,0
2026-06-11 06:00:00,104,2.04,121,39.9,Sunny,0
2026-06-11 06:00:00,105,1.83,117,41.3,Sunny,0
2026-06-11 07:00:00,101,6.35,386,15.6,Sunny,0
2026-06-11 07:00:00,102,6.35,357,21.8,Sunny,0
2026-06-11 07:00:00,103,5.52,276,19.9,Sunny,0
2026-06-11 07:00:00,104,4.16,213,25.3,Sunny,0
2026-06-11 07:00:00,105,4.08,207,23.1,Sunny,0
2026-06-11 08:00:00,101,10.0,601,9.6,Sunny,1
2026-06-11 08:00:00,102,10.0,641,11.7,Sunny,1
2026-06-11 08:00:00,103,8.06,495,10.6,Sunny,1
2026-06-11 08:00:00,104,5.8,388,11.2,Sunny,1
2026-06-11 08:00:00,105,6.51,327,10.6,Sunny,1
2026-06-11 09:00:00,101,10.0,618,11.9,Sunny,1
2026-06-11 09:00:00,102,10.0,603,7.1,Sunny,1
2026-06-11 09:00:00,103,8.54,458,6.7,Sunny,1
2026-06-11 09:00:00,104,6.06,371,8.8,Sunny,1
2026-06-11 09:00:00,105,6.28,360,10.9,Sunny,1
2026-06-11 10:00:00,101,9.92,640,7.7,Sunny,1
2026-06-11 10:00:00,102,10.0,623,7.4,Sunny,1
2026-06-11 10:00:00,103,8.37,516,5.8,Sunny,1
2026-06-11 10:00:00,104,6.33,390,12.2,Sunny,1
2026-06-11 10:00:00,105,6.58,346,13.4,Sunny,1
2026-06-11 11:00:00,101,6.43,401,19.5,Sunny,0
2026-06-11 11:00:00,102,6.54,356,15.7,Sunny,0
2026-06-11 11:00:00,103,5.51,255,22.8,Sunny,0
2026-06-11 11:00:00,104,3.26,203,28.4,Sunny,0
2026-06-11 11:00:00,105,3.84,221,28.2,Sunny,0
2026-06-11 12:00:00,101,9.29,590,9.7,Rainy,0
2026-06-11 12:00:00,102,8.93,556,12.7,Rainy,0
2026-06-11 12:00:00,103,6.71,413,18.0,Rainy,0
2026-06-11 12:00:00,104,5.13,266,12.0,Rainy,0
2026-06-11 12:00:00,105,6.13,351,14.1,Rainy,0
2026-06-11 13:00:00,101,7.04,406,23.1,Sunny,0
2026-06-11 13:00:00,102,6.29,373,24.3,Sunny,0
2026-06-11 13:00:00,103,4.44,301,24.0,Sunny,0
2026-06-11 13:00:00,104,4.09,228,24.5,Sunny,0
2026-06-11 13:00:00,105,3.63,200,25.4,Sunny,0
2026-06-11 14:00:00,101,8.53,472,18.6,Foggy,0
2026-06-11 14:00:00,102,8.36,491,14.9,Foggy,0
2026-06-11 14:00:00,103,5.8,402,20.1,Foggy,0
2026-06-11 14:00:00,104,4.48,312,21.6,Foggy,0
2026-06-11 14:00:00,105,3.97,259,22.7,Foggy,0
2026-06-11 15:00:00,101,7.32,459,19.6,Sunny,0
2026-06-11 15:00:00,102,6.97,384,17.8,Sunny,0
2026-06-11 15:00:00,103,4.37,309,27.4,Sunny,0
2026-06-11 15:00:00,104,4.09,227,27.9,Sunny,0
2026-06-11 15:00:00,105,4.96,204,17.1,Sunny,0
2026-06-11 16:00:00,101,6.86,427,16.3,Sunny,0
2026-06-11 16:00:00,102,7.05,391,20.8,Sunny,0
2026-06-11 16:00:00,103,4.67,275,20.9,Sunny,0
2026-06-11 16:00:00,104,4.05,209,25.6,Sunny,0
2026-06-11 16:00:00,105,3.79,195,25.6,Sunny,0
2026-06-11 17:00:00,101,10.0,666,12.1,Sunny,1
2026-06-11 17:00:00,102,10.0,648,5.0,Sunny,1
2026-06-11 17:00:00,103,8.5,507,5.0,Sunny,1
2026-06-11 17:00:00,104,5.98,337,9.9,Sunny,1
2026-06-11 17:00:00,105,5.9,358,13.3,Sunny,1
2026-06-11 18:00:00,101,10.0,871,5.5,Rainy,1
2026-06-11 18:00:00,102,10.0,893,5.0,Rainy,1
2026-06-11 18:00:00,103,10.0,704,5.0,Rainy,1
2026-06-11 18:00:00,104,8.75,527,5.3,Rainy,1
2026-06-11 18:00:00,105,9.07,502,5.0,Rainy,1
2026-06-11 19:00:00,101,10.0,659,10.1,Sunny,1
2026-06-11 19:00:00,102,10.0,656,8.1,Sunny,1
2026-06-11 19:00:00,103,8.35,481,8.3,Sunny,1
2026-06-11 19:00:00,104,5.9,316,8.9,Sunny,1
2026-06-11 19:00:00,105,6.11,292,9.3,Sunny,1
2026-06-11 20:00:00,101,9.78,593,10.7,Rainy,0
2026-06-11 20:00:00,102,9.18,542,11.1,Rainy,0
2026-06-11 20:00:00,103,7.51,460,9.6,Rainy,0
2026-06-11 20:00:00,104,4.97,268,16.5,Rainy,0
2026-06-11 20:00:00,105,5.1,323,18.0,Rainy,0
2026-06-11 21:00:00,101,6.94,358,20.0,Sunny,0
2026-06-11 21:00:00,102,6.04,443,20.5,Sunny,0
2026-06-11 21:00:00,103,4.49,286,24.5,Sunny,0
2026-06-11 21:00:00,104,4.07,257,25.0,Sunny,0
2026-06-11 21:00:00,105,3.65,242,27.4,Sunny,0
2026-06-11 22:00:00,101,3.25,180,34.0,Sunny,0
2026-06-11 22:00:00,102,3.19,109,39.2,Sunny,0
2026-06-11 22:00:00,103,2.2,154,37.6,Sunny,0
2026-06-11 22:00:00,104,1.92,91,38.8,Sunny,0
2026-06-11 22:00:00,105,1.99,121,44.5,Sunny,0
2026-06-11 23:00:00,101,1.87,14,32.7,Rainy,0
2026-06-11 23:00:00,102,2.02,19,37.2,Rainy,0
2026-06-11 23:00:00,103,1.23,66,40.0,Rainy,0
2026-06-11 23:00:00,104,0.87,76,42.3,Rainy,0
2026-06-11 23:00:00,105,1.1,8,36.4,Rainy,0
2026-06-12 00:00:00,101,1.02,5,54.7,Sunny,0
2026-06-12 00:00:00,102,1.44,56,52.1,Sunny,0
2026-06-12 00:00:00,103,2.01,55,49.9,Sunny,0
2026-06-12 00:00:00,104,1.09,5,55.7,Sunny,0
2026-06-12 00:00:00,105,0.49,5,60.3,Sunny,0
2026-06-12 01:00:00,101,1.12,33,54.8,Sunny,0
2026-06-12 01:00:00,102,0.76,71,57.7,Sunny,0
2026-06-12 01:00:00,103,0.73,5,60.8,Sunny,0
2026-06-12 01:00:00,104,1.0,18,52.4,Sunny,0
2026-06-12 01:00:00,105,1.29,8,52.1,Sunny,0
2026-06-12 02:00:00,101,1.1,41,54.5,Sunny,0
2026-06-12 02:00:00,102,0.0,38,64.8,Sunny,0
2026-06-12 02:00:00,103,0.48,63,61.1,Sunny,0
2026-06-12 02:00:00,104,0.82,5,57.4,Sunny,0
2026-06-12 02:00:00,105,0.77,15,59.2,Sunny,0
2026-06-12 03:00:00,101,1.2,31,43.6,Foggy,0
2026-06-12 03:00:00,102,1.16,34,45.0,Foggy,0
2026-06-12 03:00:00,103,0.92,51,50.5,Foggy,0
2026-06-12 03:00:00,104,0.24,58,52.2,Foggy,0
2026-06-12 03:00:00,105,0.4,13,50.3,Foggy,0
2026-06-12 04:00:00,101,0.91,42,41.4,Rainy,0
2026-06-12 04:00:00,102,1.27,7,39.0,Rainy,0
2026-06-12 04:00:00,103,2.06,15,33.8,Rainy,0
2026-06-12 04:00:00,104,0.8,64,36.4,Rainy,0
2026-06-12 04:00:00,105,1.19,13,37.9,Rainy,0
2026-06-12 05:00:00,101,0.72,25,54.9,Sunny,0
2026-06-12 05:00:00,102,0.9,5,51.8,Sunny,0
2026-06-12 05:00:00,103,0.97,55,63.8,Sunny,0
2026-06-12 05:00:00,104,1.0,5,50.6,Sunny,0
2026-06-12 05:00:00,105,0.85,5,54.5,Sunny,0
2026-06-12 06:00:00,101,3.55,167,32.3,Sunny,0
2026-06-12 06:00:00,102,2.52,165,38.9,Sunny,0
2026-06-12 06:00:00,103,3.0,57,36.7,Sunny,0
2026-06-12 06:00:00,104,2.17,79,35.4,Sunny,0
2026-06-12 06:00:00,105,1.43,90,41.2,Sunny,0
2026-06-12 07:00:00,101,9.53,591,11.2,Rainy,0
2026-06-12 07:00:00,102,9.9,557,12.8,Rainy,0
2026-06-12 07:00:00,103,7.01,429,15.6,Rainy,0
2026-06-12 07:00:00,104,5.55,315,7.5,Rainy,0
2026-06-12 07:00:00,105,5.53,265,14.3,Rainy,0
2026-06-12 08:00:00,101,9.92,682,9.4,Sunny,1
2026-06-12 08:00:00,102,10.0,675,9.7,Sunny,1
2026-06-12 08:00:00,103,8.21,489,8.3,Sunny,1
2026-06-12 08:00:00,104,5.62,384,10.8,Sunny,1
2026-06-12 08:00:00,105,5.42,372,11.3,Sunny,1
2026-06-12 09:00:00,101,10.0,646,5.4,Sunny,1
2026-06-12 09:00:00,102,10.0,671,8.2,Sunny,1
2026-06-12 09:00:00,103,7.81,462,12.7,Sunny,1
2026-06-12 09:00:00,104,6.31,387,11.1,Sunny,1
2026-06-12 09:00:00,105,5.79,404,9.9,Sunny,1
2026-06-12 10:00:00,101,10.0,923,6.0,Rainy,1
2026-06-12 10:00:00,102,10.0,879,7.6,Rainy,1
2026-06-12 10:00:00,103,10.0,704,8.8,Rainy,1
2026-06-12 10:00:00,104,8.19,540,5.0,Rainy,1
2026-06-12 10:00:00,105,8.81,564,7.2,Rainy,1
2026-06-12 11:00:00,101,6.01,391,26.9,Sunny,0
2026-06-12 11:00:00,102,6.64,433,18.1,Sunny,0
2026-06-12 11:00:00,103,4.9,294,28.1,Sunny,0
2026-06-12 11:00:00,104,3.66,177,31.7,Sunny,0
2026-06-12 11:00:00,105,3.87,241,21.3,Sunny,0
2026-06-12 12:00:00,101,6.82,400,17.8,Sunny,0
2026-06-12 12:00:00,102,6.99,357,17.6,Sunny,0
2026-06-12 12:00:00,103,5.52,281,20.9,Sunny,0
2026-06-12 12:00:00,104,3.82,215,27.1,Sunny,0
2026-06-12 12:00:00,105,3.85,187,23.5,Sunny,0
2026-06-12 13:00:00,101,6.38,388,21.1,Sunny,0
2026-06-12 13:00:00,102,6.84,340,22.8,Sunny,0
2026-06-12 13:00:00,103,5.0,271,25.5,Sunny,0
2026-06-12 13:00:00,104,2.94,185,32.8,Sunny,0
2026-06-12 13:00:00,105,3.84,206,25.6,Sunny,0
2026-06-12 14:00:00,101,9.34,560,13.6,Rainy,0
2026-06-12 14:00:00,102,9.33,568,12.0,Rainy,0
2026-06-12 14:00:00,103,6.73,392,17.8,Rainy,0
2026-06-12 14:00:00,104,5.55,340,15.8,Rainy,0
2026-06-12 14:00:00,105,5.38,310,18.9,Rainy,0
2026-06-12 15:00:00,101,7.93,455,17.0,Foggy,0
2026-06-12 15:00:00,102,8.0,486,17.4,Foggy,0
2026-06-12 15:00:00,103,5.82,354,17.3,Foggy,0
2026-06-12 15:00:00,104,5.05,270,19.5,Foggy,0
2026-06-12 15:00:00,105,4.07,288,21.8,Foggy,0
2026-06-12 16:00:00,101,9.07,608,13.4,Rainy,0
2026-06-12 16:00:00,102,9.16,559,11.6,Rainy,0
2026-06-12 16:00:00,103,7.67,443,14.8,Rainy,0
2026-06-12 16:00:00,104,5.98,289,17.3,Rainy,0
2026-06-12 16:00:00,105,5.51,309,15.3,Rainy,0
2026-06-12 17:00:00,101,10.0,661,5.0,Sunny,1
2026-06-12 17:00:00,102,10.0,668,7.6,Sunny,1
2026-06-12 17:00:00,103,7.84,507,10.7,Sunny,1
2026-06-12 17:00:00,104,6.41,374,13.4,Sunny,1
2026-06-12 17:00:00,105,6.46,346,8.9,Sunny,1
2026-06-12 18:00:00,101,10.0,953,5.6,Rainy,1
2026-06-12 18:00:00,102,10.0,918,5.0,Rainy,1
2026-06-12 18:00:00,103,10.0,672,9.1,Rainy,1
2026-06-12 18:00:00,104,8.19,561,5.8,Rainy,1
2026-06-12 18:00:00,105,8.78,504,5.0,Rainy,1
2026-06-12 19:00:00,101,10.0,889,7.3,Rainy,1
2026-06-12 19:00:00,102,10.0,889,5.2,Rainy,1
2026-06-12 19:00:00,103,10.0,679,5.5,Rainy,1
2026-06-12 19:00:00,104,8.42,511,7.0,Rainy,1
2026-06-12 19:00:00,105,8.62,553,7.8,Rainy,1
2026-06-12 20:00:00,101,7.49,398,19.2,Sunny,0
2026-06-12 20:00:00,102,6.52,407,19.9,Sunny,0
2026-06-12 20:00:00,103,4.85,252,27.0,Sunny,0
2026-06-12 20:00:00,104,3.63,261,25.6,Sunny,0
2026-06-12 20:00:00,105,4.04,226,26.0,Sunny,0
2026-06-12 21:00:00,101,9.0,589,11.7,Rainy,0
2026-06-12 21:00:00,102,9.78,523,10.2,Rainy,0
2026-06-12 21:00:00,103,7.2,415,15.2,Rainy,0
2026-06-12 21:00:00,104,5.38,360,17.4,Rainy,0
2026-06-12 21:00:00,105,5.12,305,19.3,Rainy,0
2026-06-12 22:00:00,101,2.59,173,35.0,Sunny,0
2026-06-12 22:00:00,102,3.64,149,35.7,Sunny,0
2026-06-12 22:00:00,103,2.41,85,40.0,Sunny,0
2026-06-12 22:00:00,104,1.51,110,39.5,Sunny,0
2026-06-12 22:00:00,105,1.9,90,38.9,Sunny,0
2026-06-12 23:00:00,101,1.67,32,50.6,Sunny,0
2026-06-12 23:00:00,102,1.24,5,60.2,Sunny,0
2026-06-12 23:00:00,103,0.41,37,59.6,Sunny,0
2026-06-12 23:00:00,104,1.1,22,53.3,Sunny,0
2026-06-12 23:00:00,105,0.0,5,61.9,Sunny,0
2026-06-13 00:00:00,101,1.28,5,72.0,Sunny,0
2026-06-13 00:00:00,102,1.16,5,65.5,Sunny,0
2026-06-13 00:00:00,103,0.15,23,76.5,Sunny,0
2026-06-13 00:00:00,104,0.37,5,75.1,Sunny,0
2026-06-13 00:00:00,105,0.74,8,69.8,Sunny,0
2026-06-13 01:00:00,101,1.12,15,69.9,Sunny,0
2026-06-13 01:00:00,102,0.69,47,75.0,Sunny,0
2026-06-13 01:00:00,103,1.03,5,67.8,Sunny,0
2026-06-13 01:00:00,104,0.76,10,71.3,Sunny,0
2026-06-13 01:00:00,105,0.13,46,79.5,Sunny,0
2026-06-13 02:00:00,101,0.68,5,70.3,Sunny,0
2026-06-13 02:00:00,102,0.78,30,69.0,Sunny,0
2026-06-13 02:00:00,103,0.05,17,79.8,Sunny,0
2026-06-13 02:00:00,104,0.44,5,71.2,Sunny,0
2026-06-13 02:00:00,105,0.16,33,73.5,Sunny,0
2026-06-13 03:00:00,101,1.44,22,62.3,Sunny,0
2026-06-13 03:00:00,102,0.93,32,68.9,Sunny,0
2026-06-13 03:00:00,103,0.92,5,71.6,Sunny,0
2026-06-13 03:00:00,104,0.4,5,77.8,Sunny,0
2026-06-13 03:00:00,105,0.8,5,71.9,Sunny,0
2026-06-13 04:00:00,101,1.49,55,63.6,Sunny,0
2026-06-13 04:00:00,102,1.37,44,64.1,Sunny,0
2026-06-13 04:00:00,103,0.63,27,69.7,Sunny,0
2026-06-13 04:00:00,104,0.69,72,75.3,Sunny,0
2026-06-13 04:00:00,105,0.47,5,74.6,Sunny,0
2026-06-13 05:00:00,101,0.34,8,70.1,Sunny,0
2026-06-13 05:00:00,102,0.9,12,71.8,Sunny,0
2026-06-13 05:00:00,103,0.59,5,73.2,Sunny,0
2026-06-13 05:00:00,104,0.12,53,74.8,Sunny,0
2026-06-13 05:00:00,105,0.22,5,73.3,Sunny,0
2026-06-13 06:00:00,101,2.09,72,49.1,Sunny,0
2026-06-13 06:00:00,102,2.25,93,43.3,Sunny,0
2026-06-13 06:00:00,103,2.09,84,50.2,Sunny,0
2026-06-13 06:00:00,104,1.08,78,57.4,Sunny,0
2026-06-13 06:00:00,105,1.59,65,48.7,Sunny,0
2026-06-13 07:00:00,101,4.53,266,28.6,Sunny,0
2026-06-13 07:00:00,102,4.05,273,30.9,Sunny,0
2026-06-13 07:00:00,103,3.12,236,35.4,Sunny,0
2026-06-13 07:00:00,104,2.63,176,36.1,Sunny,0
2026-06-13 07:00:00,105,2.18,136,38.7,Sunny,0
2026-06-13 08:00:00,101,7.32,427,9.4,Sunny,0
2026-06-13 08:00:00,102,7.4,414,13.7,Sunny,0
2026-06-13 08:00:00,103,4.97,361,15.1,Sunny,0
2026-06-13 08:00:00,104,3.81,250,18.0,Sunny,0
2026-06-13 08:00:00,105,4.23,209,18.2,Sunny,0
2026-06-13 09:00:00,101,6.93,415,7.0,Sunny,0
2026-06-13 09:00:00,102,6.89,404,13.7,Sunny,0
2026-06-13 09:00:00,103,5.09,271,14.9,Sunny,0
2026-06-13 09:00:00,104,3.88,215,16.0,Sunny,0
2026-06-13 09:00:00,105,3.27,249,16.2,Sunny,0
2026-06-13 10:00:00,101,6.97,439,11.2,Sunny,0
2026-06-13 10:00:00,102,7.18,412,20.4,Sunny,0
2026-06-13 10:00:00,103,5.5,283,18.3,Sunny,0
2026-06-13 10:00:00,104,4.4,235,14.0,Sunny,0
2026-06-13 10:00:00,105,3.45,244,14.7,Sunny,0
2026-06-13 11:00:00,101,4.02,279,35.1,Sunny,0
2026-06-13 11:00:00,102,4.18,280,31.3,Sunny,0
2026-06-13 11:00:00,103,3.42,174,32.3,Sunny,0
2026-06-13 11:00:00,104,2.02,115,38.7,Sunny,0
2026-06-13 11:00:00,105,2.25,123,33.6,Sunny,0
2026-06-13 12:00:00,101,5.51,315,20.1,Rainy,0
2026-06-13 12:00:00,102,5.06,375,21.7,Rainy,0
2026-06-13 12:00:00,103,4.55,274,20.6,Rainy,0
2026-06-13 12:00:00,104,3.53,210,26.5,Rainy,0
2026-06-13 12:00:00,105,4.05,242,20.2,Rainy,0
2026-06-13 13:00:00,101,4.67,272,28.0,Sunny,0
2026-06-13 13:00:00,102,4.01,250,28.6,Sunny,0
2026-06-13 13:00:00,103,2.72,207,35.1,Sunny,0
2026-06-13 13:00:00,104,2.47,169,35.3,Sunny,0
2026-06-13 13:00:00,105,2.79,127,32.9,Sunny,0
2026-06-13 14:00:00,101,4.37,313,33.5,Sunny,0
2026-06-13 14:00:00,102,4.81,225,29.6,Sunny,0
2026-06-13 14:00:00,103,3.6,247,28.1,Sunny,0
2026-06-13 14:00:00,104,2.75,172,36.0,Sunny,0
2026-06-13 14:00:00,105,1.92,152,38.9,Sunny,0
2026-06-13 15:00:00,101,4.44,242,28.1,Sunny,0
2026-06-13 15:00:00,102,4.55,243,28.2,Sunny,0
2026-06-13 15:00:00,103,3.22,198,36.0,Sunny,0
2026-06-13 15:00:00,104,1.98,113,36.6,Sunny,0
2026-06-13 15:00:00,105,1.74,160,33.5,Sunny,0
2026-06-13 16:00:00,101,6.4,391,19.3,Rainy,0
2026-06-13 16:00:00,102,5.37,366,18.0,Rainy,0
2026-06-13 16:00:00,103,4.11,287,24.0,Rainy,0
2026-06-13 16:00:00,104,3.95,197,22.8,Rainy,0
2026-06-13 16:00:00,105,4.11,257,24.8,Rainy,0
2026-06-13 17:00:00,101,6.93,416,12.1,Sunny,0
2026-06-13 17:00:00,102,7.35,395,13.0,Sunny,0
2026-06-13 17:00:00,103,5.43,321,11.4,Sunny,0
2026-06-13 17:00:00,104,4.08,278,14.4,Sunny,0
2026-06-13 17:00:00,105,4.08,187,16.2,Sunny,0
2026-06-13 18:00:00,101,9.99,585,9.3,Rainy,0
2026-06-13 18:00:00,102,9.79,611,5.3,Rainy,0
2026-06-13 18:00:00,103,8.0,442,8.2,Rainy,0
2026-06-13 18:00:00,104,5.0,299,11.2,Rainy,0
2026-06-13 18:00:00,105,5.28,352,10.8,Rainy,0
2026-06-13 19:00:00,101,6.5,435,12.5,Sunny,0
2026-06-13 19:00:00,102,7.05,442,9.0,Sunny,0
2026-06-13 19:00:00,103,4.85,320,10.3,Sunny,0
2026-06-13 19:00:00,104,3.74,258,15.7,Sunny,0
2026-06-13 19:00:00,105,3.43,238,15.4,Sunny,0
2026-06-13 20:00:00,101,5.83,452,20.8,Rainy,0
2026-06-13 20:00:00,102,6.0,386,18.4,Rainy,0
2026-06-13 20:00:00,103,4.38,280,22.9,Rainy,0
2026-06-13 20:00:00,104,3.81,240,25.6,Rainy,0
2026-06-13 20:00:00,105,3.78,228,25.7,Rainy,0
2026-06-13 21:00:00,101,4.65,220,30.9,Sunny,0
2026-06-13 21:00:00,102,4.92,239,28.0,Sunny,0
2026-06-13 21:00:00,103,3.25,199,31.9,Sunny,0
2026-06-13 21:00:00,104,2.48,159,30.8,Sunny,0
2026-06-13 21:00:00,105,2.49,136,31.5,Sunny,0
2026-06-13 22:00:00,101,2.72,132,39.3,Foggy,0
2026-06-13 22:00:00,102,2.74,132,37.0,Foggy,0
2026-06-13 22:00:00,103,2.16,115,38.3,Foggy,0
2026-06-13 22:00:00,104,1.76,63,44.2,Foggy,0
2026-06-13 22:00:00,105,1.46,65,45.4,Foggy,0
2026-06-13 23:00:00,101,0.59,47,75.8,Sunny,0
2026-06-13 23:00:00,102,0.51,16,72.5,Sunny,0
2026-06-13 23:00:00,103,0.7,48,67.7,Sunny,0
2026-06-13 23:00:00,104,0.0,9,78.6,Sunny,0
2026-06-13 23:00:00,105,0.03,16,76.0,Sunny,0
2026-06-14 00:00:00,101,0.55,52,72.2,Sunny,0
2026-06-14 00:00:00,102,0.58,24,75.5,Sunny,0
2026-06-14 00:00:00,103,0.53,5,74.7,Sunny,0
2026-06-14 00:00:00,104,0.73,40,71.5,Sunny,0
2026-06-14 00:00:00,105,0.6,31,73.1,Sunny,0
2026-06-14 01:00:00,101,1.26,37,72.2,Sunny,0
2026-06-14 01:00:00,102,1.1,5,67.7,Sunny,0
2026-06-14 01:00:00,103,0.0,5,77.2,Sunny,0
2026-06-14 01:00:00,104,0.76,5,74.9,Sunny,0
2026-06-14 01:00:00,105,0.14,5,73.7,Sunny,0
2026-06-14 02:00:00,101,1.31,60,66.8,Sunny,0
2026-06-14 02:00:00,102,0.14,15,77.4,Sunny,0
2026-06-14 02:00:00,103,0.29,74,79.9,Sunny,0
2026-06-14 02:00:00,104,0.0,5,79.3,Sunny,0
2026-06-14 02:00:00,105,0.0,16,78.2,Sunny,0
2026-06-14 03:00:00,101,0.71,46,76.3,Sunny,0
2026-06-14 03:00:00,102,0.89,5,70.7,Sunny,0
2026-06-14 03:00:00,103,0.31,65,76.9,Sunny,0
2026-06-14 03:00:00,104,0.57,27,72.8,Sunny,0
2026-06-14 03:00:00,105,0.91,5,72.5,Sunny,0
2026-06-14 04:00:00,101,1.66,8,47.1,Rainy,0
2026-06-14 04:00:00,102,1.19,5,45.2,Rainy,0
2026-06-14 04:00:00,103,0.4,20,54.2,Rainy,0
2026-06-14 04:00:00,104,0.43,64,55.6,Rainy,0
2026-06-14 04:00:00,105,0.75,5,51.2,Rainy,0
2026-06-14 05:00:00,101,1.31,47,58.2,Foggy,0
2026-06-14 05:00:00,102,0.75,11,55.9,Foggy,0
2026-06-14 05:00:00,103,0.87,5,58.7,Foggy,0
2026-06-14 05:00:00,104,0.32,19,65.5,Foggy,0
2026-06-14 05:00:00,105,1.03,31,55.7,Foggy,0
2026-06-14 06:00:00,101,2.07,82,48.0,Sunny,0
2026-06-14 06:00:00,102,2.27,79,47.5,Sunny,0
2026-06-14 06:00:00,103,1.13,94,53.9,Sunny,0
2026-06-14 06:00:00,104,0.28,99,62.9,Sunny,0
2026-06-14 06:00:00,105,0.36,76,63.6,Sunny,0
2026-06-14 07:00:00,101,4.29,263,29.7,Sunny,0
2026-06-14 07:00:00,102,4.58,285,26.8,Sunny,0
