timestamp,grid_zone_id,power_consumption_kwh,outage_duration_min,load_factor,peak_demand_kwh
2026-06-11 10:00:00,Pithampur Hub (Ind),1686.42,0,0.824,1906.31
2026-06-11 10:00:00,Rajwada Central (Comm),1243.02,0,0.99,1443.02
2026-06-11 10:00:00,Palasia Grid (Sub),335.49,0,0.496,377.83
2026-06-11 10:00:00,Bhawarkua Grid (Edu),564.67,0,0.883,663.38
2026-06-11 11:00:00,Vijay Nagar Grid (Res),294.01,0,0.426,336.69
2026-06-11 11:00:00,Pithampur Hub (Ind),1709.74,0,0.846,1978.0
2026-06-11 11:00:00,Rajwada Central (Comm),1194.97,0,0.99,1381.65
2026-06-11 11:00:00,Palasia Grid (Sub),333.8,0,0.505,376.1
2026-06-11 11:00:00,Bhawarkua Grid (Edu),566.84,0,0.875,649.31
2026-06-11 12:00:00,Vijay Nagar Grid (Res),296.29,0,0.406,342.31
2026-06-11 12:00:00,Pithampur Hub (Ind),1513.12,0,0.747,1779.99
2026-06-11 12:00:00,Rajwada Central (Comm),1075.88,0,0.958,1226.54
2026-06-11 12:00:00,Palasia Grid (Sub),280.39,0,0.437,321.81
2026-06-11 12:00:00,Bhawarkua Grid (Edu),502.08,0,0.771,568.3
2026-06-11 13:00:00,Vijay Nagar Grid (Res),319.1,0,0.465,362.02
2026-06-11 13:00:00,Pithampur Hub (Ind),1575.32,0,0.78,1791.82
2026-06-11 13:00:00,Rajwada Central (Comm),951.57,13,0.843,1123.79
2026-06-11 13:00:00,Palasia Grid (Sub),323.5,0,0.499,381.99
2026-06-11 13:00:00,Bhawarkua Grid (Edu),556.19,0,0.85,626.72
2026-06-11 14:00:00,Vijay Nagar Grid (Res),282.34,0,0.406,318.74
2026-06-11 14:00:00,Pithampur Hub (Ind),1638.97,0,0.775,1955.53
2026-06-11 14:00:00,Rajwada Central (Comm),1181.54,0,0.99,1362.83
2026-06-11 14:00:00,Palasia Grid (Sub),349.91,0,0.495,409.09
2026-06-11 14:00:00,Bhawarkua Grid (Edu),551.71,0,0.892,632.53
2026-06-11 15:00:00,Vijay Nagar Grid (Res),289.53,0,0.444,329.62
2026-06-11 15:00:00,Pithampur Hub (Ind),1694.54,0,0.83,1921.95
2026-06-11 15:00:00,Rajwada Central (Comm),1212.15,0,0.99,1378.98
2026-06-11 15:00:00,Palasia Grid (Sub),304.32,0,0.44,343.22
2026-06-11 15:00:00,Bhawarkua Grid (Edu),586.08,0,0.93,656.7
2026-06-11 16:00:00,Vijay Nagar Grid (Res),306.99,0,0.451,345.81
2026-06-11 16:00:00,Pithampur Hub (Ind),1713.25,0,0.853,1934.78
2026-06-11 16:00:00,Rajwada Central (Comm),1258.29,0,0.99,1440.83
2026-06-11 16:00:00,Palasia Grid (Sub),316.92,0,0.459,381.17
2026-06-11 16:00:00,Bhawarkua Grid (Edu),571.53,0,0.887,643.25
2026-06-11 17:00:00,Vijay Nagar Grid (Res),332.26,0,0.504,372.37
2026-06-11 17:00:00,Pithampur Hub (Ind),1678.97,0,0.829,1952.73
2026-06-11 17:00:00,Rajwada Central (Comm),1232.61,0,0.99,1393.59
2026-06-11 17:00:00,Palasia Grid (Sub),310.0,0,0.475,355.16
2026-06-11 17:00:00,Bhawarkua Grid (Edu),577.22,0,0.87,680.87
2026-06-11 18:00:00,Vijay Nagar Grid (Res),736.03,0,0.99,908.16
2026-06-11 18:00:00,Pithampur Hub (Ind),1468.76,0,0.749,1673.04
2026-06-11 18:00:00,Rajwada Central (Comm),887.85,10,0.795,1008.54
2026-06-11 18:00:00,Palasia Grid (Sub),738.07,0,0.99,857.84
2026-06-11 18:00:00,Bhawarkua Grid (Edu),525.0,0,0.846,599.19
2026-06-11 19:00:00,Vijay Nagar Grid (Res),780.17,0,0.99,904.73
2026-06-11 19:00:00,Pithampur Hub (Ind),1668.67,0,0.844,1926.18
2026-06-11 19:00:00,Rajwada Central (Comm),1242.97,0,0.99,1469.23
2026-06-11 19:00:00,Palasia Grid (Sub),825.58,0,0.99,940.88
2026-06-11 19:00:00,Bhawarkua Grid (Edu),250.6,0,0.362,283.33
2026-06-11 20:00:00,Vijay Nagar Grid (Res),693.72,0,0.99,808.85
2026-06-11 20:00:00,Pithampur Hub (Ind),966.58,0,0.465,1083.52
2026-06-11 20:00:00,Rajwada Central (Comm),1093.09,0,0.99,1251.61
2026-06-11 20:00:00,Palasia Grid (Sub),718.04,0,0.99,816.43
2026-06-11 20:00:00,Bhawarkua Grid (Edu),217.09,0,0.311,254.08
2026-06-11 21:00:00,Vijay Nagar Grid (Res),809.98,0,0.99,921.58
2026-06-11 21:00:00,Pithampur Hub (Ind),1037.94,0,0.505,1235.87
2026-06-11 21:00:00,Rajwada Central (Comm),1263.71,0,0.99,1416.09
2026-06-11 21:00:00,Palasia Grid (Sub),801.26,0,0.99,919.32
2026-06-11 21:00:00,Bhawarkua Grid (Edu),236.36,0,0.353,276.42
2026-06-11 22:00:00,Vijay Nagar Grid (Res),800.9,0,0.99,931.75
2026-06-11 22:00:00,Pithampur Hub (Ind),1081.16,0,0.509,1228.08
2026-06-11 22:00:00,Rajwada Central (Comm),549.99,33,0.524,630.48
2026-06-11 22:00:00,Palasia Grid (Sub),823.0,0,0.99,958.3
2026-06-11 22:00:00,Bhawarkua Grid (Edu),220.72,0,0.353,256.04
2026-06-11 23:00:00,Vijay Nagar Grid (Res),695.3,0,0.99,786.19
2026-06-11 23:00:00,Pithampur Hub (Ind),906.9,0,0.463,1031.22
2026-06-11 23:00:00,Rajwada Central (Comm),224.29,0,0.209,256.63
2026-06-11 23:00:00,Palasia Grid (Sub),729.89,0,0.99,854.29
2026-06-11 23:00:00,Bhawarkua Grid (Edu),223.3,0,0.34,256.99
2026-06-12 00:00:00,Vijay Nagar Grid (Res),303.68,0,0.459,343.62
2026-06-12 00:00:00,Pithampur Hub (Ind),947.06,0,0.494,1110.22
2026-06-12 00:00:00,Rajwada Central (Comm),258.67,0,0.255,316.76
2026-06-12 00:00:00,Palasia Grid (Sub),328.72,0,0.497,382.84
2026-06-12 00:00:00,Bhawarkua Grid (Edu),256.0,0,0.41,290.16
2026-06-12 01:00:00,Vijay Nagar Grid (Res),332.35,0,0.519,389.03
2026-06-12 01:00:00,Pithampur Hub (Ind),1017.99,0,0.515,1195.38
2026-06-12 01:00:00,Rajwada Central (Comm),220.88,0,0.2,249.91
2026-06-12 01:00:00,Palasia Grid (Sub),339.79,0,0.494,389.12
2026-06-12 01:00:00,Bhawarkua Grid (Edu),254.09,0,0.375,286.47
2026-06-12 02:00:00,Vijay Nagar Grid (Res),313.34,0,0.477,358.6
2026-06-12 02:00:00,Pithampur Hub (Ind),1051.76,0,0.48,1178.05
2026-06-12 02:00:00,Rajwada Central (Comm),239.16,0,0.218,280.31
2026-06-12 02:00:00,Palasia Grid (Sub),334.57,0,0.498,384.61
2026-06-12 02:00:00,Bhawarkua Grid (Edu),269.98,0,0.39,315.3
2026-06-12 03:00:00,Vijay Nagar Grid (Res),312.77,0,0.463,350.84
2026-06-12 03:00:00,Pithampur Hub (Ind),1013.79,0,0.5,1182.41
2026-06-12 03:00:00,Rajwada Central (Comm),245.2,0,0.203,275.64
2026-06-12 03:00:00,Palasia Grid (Sub),311.92,0,0.438,349.83
2026-06-12 03:00:00,Bhawarkua Grid (Edu),223.75,0,0.341,254.38
2026-06-12 04:00:00,Vijay Nagar Grid (Res),297.63,0,0.456,353.83
2026-06-12 04:00:00,Pithampur Hub (Ind),935.19,0,0.474,1110.23
2026-06-12 04:00:00,Rajwada Central (Comm),214.94,0,0.198,250.16
2026-06-12 04:00:00,Palasia Grid (Sub),281.68,0,0.396,318.63
2026-06-12 04:00:00,Bhawarkua Grid (Edu),175.76,0,0.261,201.91
2026-06-12 05:00:00,Vijay Nagar Grid (Res),339.52,0,0.476,397.87
2026-06-12 05:00:00,Pithampur Hub (Ind),1085.86,0,0.548,1234.71
2026-06-12 05:00:00,Rajwada Central (Comm),232.83,0,0.199,266.18
2026-06-12 05:00:00,Palasia Grid (Sub),319.37,0,0.458,362.22
2026-06-12 05:00:00,Bhawarkua Grid (Edu),243.14,0,0.357,281.57
2026-06-12 06:00:00,Vijay Nagar Grid (Res),671.6,0,0.974,791.08
2026-06-12 06:00:00,Pithampur Hub (Ind),1024.7,0,0.482,1203.83
2026-06-12 06:00:00,Rajwada Central (Comm),289.13,0,0.253,336.46
2026-06-12 06:00:00,Palasia Grid (Sub),651.65,0,0.961,738.03
2026-06-12 06:00:00,Bhawarkua Grid (Edu),237.81,0,0.37,266.4
2026-06-12 07:00:00,Vijay Nagar Grid (Res),575.78,0,0.836,671.35
2026-06-12 07:00:00,Pithampur Hub (Ind),854.51,0,0.418,985.86
2026-06-12 07:00:00,Rajwada Central (Comm),176.8,0,0.15,201.77
2026-06-12 07:00:00,Palasia Grid (Sub),576.21,0,0.868,659.07
2026-06-12 07:00:00,Bhawarkua Grid (Edu),235.72,0,0.354,268.56
2026-06-12 08:00:00,Vijay Nagar Grid (Res),200.76,41,0.321,234.7
2026-06-12 08:00:00,Pithampur Hub (Ind),1685.94,0,0.856,1946.92
2026-06-12 08:00:00,Rajwada Central (Comm),255.15,0,0.211,309.82
2026-06-12 08:00:00,Palasia Grid (Sub),629.29,0,0.9,724.94
2026-06-12 08:00:00,Bhawarkua Grid (Edu),254.13,0,0.377,289.33
2026-06-12 09:00:00,Vijay Nagar Grid (Res),650.91,0,0.959,744.47
2026-06-12 09:00:00,Pithampur Hub (Ind),1707.04,0,0.837,1923.55
2026-06-12 09:00:00,Rajwada Central (Comm),308.12,0,0.305,345.32
2026-06-12 09:00:00,Palasia Grid (Sub),658.74,0,0.955,792.84
2026-06-12 09:00:00,Bhawarkua Grid (Edu),580.36,0,0.883,663.11
2026-06-12 10:00:00,Vijay Nagar Grid (Res),326.86,0,0.453,395.89
2026-06-12 10:00:00,Pithampur Hub (Ind),1440.91,0,0.718,1685.89
2026-06-12 10:00:00,Rajwada Central (Comm),1117.9,0,0.99,1252.8
2026-06-12 10:00:00,Palasia Grid (Sub),294.48,0,0.451,337.4
2026-06-12 10:00:00,Bhawarkua Grid (Edu),513.63,0,0.778,582.65
2026-06-12 11:00:00,Vijay Nagar Grid (Res),325.29,0,0.517,383.56
2026-06-12 11:00:00,Pithampur Hub (Ind),1695.0,0,0.823,1954.29
2026-06-12 11:00:00,Rajwada Central (Comm),1238.22,0,0.99,1437.9
2026-06-12 11:00:00,Palasia Grid (Sub),308.1,0,0.455,353.98
2026-06-12 11:00:00,Bhawarkua Grid (Edu),566.5,0,0.858,645.99
2026-06-12 12:00:00,Vijay Nagar Grid (Res),310.72,0,0.451,364.36
2026-06-12 12:00:00,Pithampur Hub (Ind),1657.12,0,0.824,1919.29
2026-06-12 12:00:00,Rajwada Central (Comm),1225.95,0,0.99,1420.41
2026-06-12 12:00:00,Palasia Grid (Sub),325.98,0,0.473,368.64
2026-06-12 12:00:00,Bhawarkua Grid (Edu),549.89,0,0.835,646.52
2026-06-12 13:00:00,Vijay Nagar Grid (Res),306.59,0,0.441,349.68
2026-06-12 13:00:00,Pithampur Hub (Ind),1654.42,0,0.812,1917.55
2026-06-12 13:00:00,Rajwada Central (Comm),1218.17,0,0.99,1378.73
2026-06-12 13:00:00,Palasia Grid (Sub),337.97,0,0.489,385.01
2026-06-12 13:00:00,Bhawarkua Grid (Edu),577.93,0,0.881,650.07
2026-06-12 14:00:00,Vijay Nagar Grid (Res),295.49,0,0.429,340.94
2026-06-12 14:00:00,Pithampur Hub (Ind),1453.79,0,0.692,1644.37
2026-06-12 14:00:00,Rajwada Central (Comm),1118.57,0,0.99,1375.28
2026-06-12 14:00:00,Palasia Grid (Sub),280.36,0,0.401,322.64
2026-06-12 14:00:00,Bhawarkua Grid (Edu),522.44,0,0.819,607.52
2026-06-12 15:00:00,Vijay Nagar Grid (Res),310.09,0,0.462,364.66
2026-06-12 15:00:00,Pithampur Hub (Ind),1701.15,0,0.849,1976.29
2026-06-12 15:00:00,Rajwada Central (Comm),1217.38,0,0.99,1371.64
2026-06-12 15:00:00,Palasia Grid (Sub),347.13,0,0.506,393.27
2026-06-12 15:00:00,Bhawarkua Grid (Edu),576.5,0,0.873,651.14
2026-06-12 16:00:00,Vijay Nagar Grid (Res),291.69,0,0.409,327.84
2026-06-12 16:00:00,Pithampur Hub (Ind),1508.75,0,0.752,1780.2
2026-06-12 16:00:00,Rajwada Central (Comm),1123.22,0,0.985,1298.75
2026-06-12 16:00:00,Palasia Grid (Sub),325.17,0,0.48,377.78
2026-06-12 16:00:00,Bhawarkua Grid (Edu),492.29,0,0.743,570.02
2026-06-12 17:00:00,Vijay Nagar Grid (Res),340.59,0,0.509,396.0
2026-06-12 17:00:00,Pithampur Hub (Ind),1599.19,0,0.754,1831.97
2026-06-12 17:00:00,Rajwada Central (Comm),1217.08,0,0.99,1411.61
2026-06-12 17:00:00,Palasia Grid (Sub),345.78,0,0.534,401.53
2026-06-12 17:00:00,Bhawarkua Grid (Edu),588.68,0,0.917,673.99
2026-06-12 18:00:00,Vijay Nagar Grid (Res),739.36,0,0.99,846.64
2026-06-12 18:00:00,Pithampur Hub (Ind),1528.36,0,0.74,1736.6
2026-06-12 18:00:00,Rajwada Central (Comm),1083.91,0,0.984,1224.66
2026-06-12 18:00:00,Palasia Grid (Sub),704.66,0,0.99,804.05
2026-06-12 18:00:00,Bhawarkua Grid (Edu),498.46,0,0.755,580.27
2026-06-12 19:00:00,Vijay Nagar Grid (Res),710.29,0,0.99,834.28
2026-06-12 19:00:00,Pithampur Hub (Ind),1489.01,0,0.736,1727.28
2026-06-12 19:00:00,Rajwada Central (Comm),1082.7,0,0.982,1262.66
2026-06-12 19:00:00,Palasia Grid (Sub),699.17,0,0.99,840.92
2026-06-12 19:00:00,Bhawarkua Grid (Edu),223.79,0,0.328,260.74
2026-06-12 20:00:00,Vijay Nagar Grid (Res),809.85,0,0.99,908.81
2026-06-12 20:00:00,Pithampur Hub (Ind),1039.89,0,0.518,1207.58
2026-06-12 20:00:00,Rajwada Central (Comm),1245.46,0,0.99,1435.1
2026-06-12 20:00:00,Palasia Grid (Sub),545.74,19,0.855,617.64
2026-06-12 20:00:00,Bhawarkua Grid (Edu),246.06,0,0.393,277.48
2026-06-12 21:00:00,Vijay Nagar Grid (Res),713.57,0,0.99,804.18
2026-06-12 21:00:00,Pithampur Hub (Ind),938.15,0,0.479,1110.77
2026-06-12 21:00:00,Rajwada Central (Comm),1143.97,0,0.99,1329.27
2026-06-12 21:00:00,Palasia Grid (Sub),724.47,0,0.99,854.41
2026-06-12 21:00:00,Bhawarkua Grid (Edu),208.84,0,0.321,241.38
2026-06-12 22:00:00,Vijay Nagar Grid (Res),819.78,0,0.99,924.29
2026-06-12 22:00:00,Pithampur Hub (Ind),1123.47,0,0.557,1346.46
2026-06-12 22:00:00,Rajwada Central (Comm),1165.94,0,0.99,1313.04
2026-06-12 22:00:00,Palasia Grid (Sub),785.09,0,0.99,948.03
2026-06-12 22:00:00,Bhawarkua Grid (Edu),238.58,0,0.363,273.9
2026-06-12 23:00:00,Vijay Nagar Grid (Res),781.05,0,0.99,888.1
2026-06-12 23:00:00,Pithampur Hub (Ind),1043.41,0,0.505,1235.57
2026-06-12 23:00:00,Rajwada Central (Comm),206.83,0,0.197,238.85
2026-06-12 23:00:00,Palasia Grid (Sub),788.19,0,0.99,888.13
2026-06-12 23:00:00,Bhawarkua Grid (Edu),249.88,0,0.372,282.55
2026-06-13 00:00:00,Vijay Nagar Grid (Res),374.91,0,0.559,455.62
2026-06-13 00:00:00,Pithampur Hub (Ind),490.51,0,0.249,583.73
2026-06-13 00:00:00,Rajwada Central (Comm),222.24,0,0.207,256.44
2026-06-13 00:00:00,Palasia Grid (Sub),378.53,0,0.565,450.91
2026-06-13 00:00:00,Bhawarkua Grid (Edu),81.55,0,0.15,97.89
2026-06-13 01:00:00,Vijay Nagar Grid (Res),370.57,0,0.552,430.74
2026-06-13 01:00:00,Pithampur Hub (Ind),508.57,0,0.254,577.34
2026-06-13 01:00:00,Rajwada Central (Comm),199.72,0,0.185,224.25
2026-06-13 01:00:00,Palasia Grid (Sub),361.76,0,0.544,407.79
2026-06-13 01:00:00,Bhawarkua Grid (Edu),84.88,0,0.15,98.57
2026-06-13 02:00:00,Vijay Nagar Grid (Res),393.03,0,0.567,454.5
2026-06-13 02:00:00,Pithampur Hub (Ind),477.53,0,0.204,576.92
2026-06-13 02:00:00,Rajwada Central (Comm),197.31,0,0.165,223.71
2026-06-13 02:00:00,Palasia Grid (Sub),353.64,0,0.523,398.22
2026-06-13 02:00:00,Bhawarkua Grid (Edu),111.93,0,0.163,126.98
2026-06-13 03:00:00,Vijay Nagar Grid (Res),374.05,0,0.537,424.31
2026-06-13 03:00:00,Pithampur Hub (Ind),521.15,0,0.27,592.07
2026-06-13 03:00:00,Rajwada Central (Comm),182.54,0,0.179,206.55
2026-06-13 03:00:00,Palasia Grid (Sub),365.43,0,0.552,421.96
2026-06-13 03:00:00,Bhawarkua Grid (Edu),81.26,0,0.15,91.41
2026-06-13 04:00:00,Vijay Nagar Grid (Res),368.09,0,0.536,423.96
2026-06-13 04:00:00,Pithampur Hub (Ind),533.27,0,0.265,627.8
2026-06-13 04:00:00,Rajwada Central (Comm),184.96,0,0.159,209.2
2026-06-13 04:00:00,Palasia Grid (Sub),382.9,0,0.574,434.51
2026-06-13 04:00:00,Bhawarkua Grid (Edu),103.14,0,0.15,121.01
2026-06-13 05:00:00,Vijay Nagar Grid (Res),362.63,0,0.513,416.14
2026-06-13 05:00:00,Pithampur Hub (Ind),594.43,0,0.301,708.33
2026-06-13 05:00:00,Rajwada Central (Comm),202.83,0,0.204,230.07
2026-06-13 05:00:00,Palasia Grid (Sub),352.83,0,0.524,396.22
2026-06-13 05:00:00,Bhawarkua Grid (Edu),102.61,0,0.171,116.57
2026-06-13 06:00:00,Vijay Nagar Grid (Res),410.29,27,0.603,467.43
2026-06-13 06:00:00,Pithampur Hub (Ind),454.76,0,0.212,547.51
2026-06-13 06:00:00,Rajwada Central (Comm),182.6,0,0.175,207.38
2026-06-13 06:00:00,Palasia Grid (Sub),744.23,0,0.99,852.1
2026-06-13 06:00:00,Bhawarkua Grid (Edu),86.84,0,0.15,102.14
2026-06-13 07:00:00,Vijay Nagar Grid (Res),749.25,0,0.99,863.51
2026-06-13 07:00:00,Pithampur Hub (Ind),504.25,0,0.2,597.33
2026-06-13 07:00:00,Rajwada Central (Comm),211.65,0,0.199,241.78
2026-06-13 07:00:00,Palasia Grid (Sub),757.23,0,0.99,891.66
2026-06-13 07:00:00,Bhawarkua Grid (Edu),104.14,0,0.162,123.05
2026-06-13 08:00:00,Vijay Nagar Grid (Res),756.06,0,0.99,861.94
2026-06-13 08:00:00,Pithampur Hub (Ind),826.53,0,0.388,975.78
2026-06-13 08:00:00,Rajwada Central (Comm),150.33,0,0.15,176.59
2026-06-13 08:00:00,Palasia Grid (Sub),754.46,0,0.99,871.12
2026-06-13 08:00:00,Bhawarkua Grid (Edu),99.6,0,0.185,114.73
2026-06-13 09:00:00,Vijay Nagar Grid (Res),741.52,0,0.99,869.45
2026-06-13 09:00:00,Pithampur Hub (Ind),856.52,0,0.423,1020.86
2026-06-13 09:00:00,Rajwada Central (Comm),196.68,0,0.156,222.07
2026-06-13 09:00:00,Palasia Grid (Sub),748.18,0,0.99,838.06
2026-06-13 09:00:00,Bhawarkua Grid (Edu),233.67,0,0.331,267.98
2026-06-13 10:00:00,Vijay Nagar Grid (Res),393.94,0,0.604,461.33
2026-06-13 10:00:00,Pithampur Hub (Ind),763.81,0,0.386,917.4
2026-06-13 10:00:00,Rajwada Central (Comm),980.71,0,0.889,1126.2
2026-06-13 10:00:00,Palasia Grid (Sub),389.95,0,0.569,461.24
2026-06-13 10:00:00,Bhawarkua Grid (Edu),233.48,0,0.365,269.18
2026-06-13 11:00:00,Vijay Nagar Grid (Res),361.16,0,0.522,405.84
2026-06-13 11:00:00,Pithampur Hub (Ind),878.05,0,0.443,999.92
2026-06-13 11:00:00,Rajwada Central (Comm),920.61,0,0.822,1036.74
2026-06-13 11:00:00,Palasia Grid (Sub),377.46,0,0.583,444.35
2026-06-13 11:00:00,Bhawarkua Grid (Edu),240.07,0,0.362,271.59
2026-06-13 12:00:00,Vijay Nagar Grid (Res),344.59,0,0.527,399.57
2026-06-13 12:00:00,Pithampur Hub (Ind),785.27,0,0.394,895.49
2026-06-13 12:00:00,Rajwada Central (Comm),911.4,0,0.796,1099.98
2026-06-13 12:00:00,Palasia Grid (Sub),357.44,0,0.523,406.38
2026-06-13 12:00:00,Bhawarkua Grid (Edu),204.68,0,0.306,231.09
2026-06-13 13:00:00,Vijay Nagar Grid (Res),386.89,0,0.558,447.86
2026-06-13 13:00:00,Pithampur Hub (Ind),813.14,0,0.415,955.05
2026-06-13 13:00:00,Rajwada Central (Comm),949.02,0,0.827,1069.19
2026-06-13 13:00:00,Palasia Grid (Sub),377.85,0,0.537,448.41
2026-06-13 13:00:00,Bhawarkua Grid (Edu),222.5,0,0.354,255.72
2026-06-13 14:00:00,Vijay Nagar Grid (Res),349.86,0,0.532,404.8
2026-06-13 14:00:00,Pithampur Hub (Ind),862.72,0,0.41,973.83
2026-06-13 14:00:00,Rajwada Central (Comm),970.86,0,0.878,1112.32
2026-06-13 14:00:00,Palasia Grid (Sub),385.27,0,0.581,450.32
2026-06-13 14:00:00,Bhawarkua Grid (Edu),221.21,0,0.326,249.65
2026-06-13 15:00:00,Vijay Nagar Grid (Res),379.68,0,0.564,448.53
2026-06-13 15:00:00,Pithampur Hub (Ind),830.32,0,0.438,959.17
2026-06-13 15:00:00,Rajwada Central (Comm),998.67,0,0.905,1130.96
2026-06-13 15:00:00,Palasia Grid (Sub),363.98,0,0.538,420.42
2026-06-13 15:00:00,Bhawarkua Grid (Edu),225.01,0,0.343,261.29
2026-06-13 16:00:00,Vijay Nagar Grid (Res),344.57,0,0.491,391.4
2026-06-13 16:00:00,Pithampur Hub (Ind),756.1,0,0.369,883.28
2026-06-13 16:00:00,Rajwada Central (Comm),918.84,0,0.8,1083.76
2026-06-13 16:00:00,Palasia Grid (Sub),345.73,0,0.534,406.05
2026-06-13 16:00:00,Bhawarkua Grid (Edu),211.61,0,0.301,252.68
2026-06-13 17:00:00,Vijay Nagar Grid (Res),406.85,0,0.604,480.69
2026-06-13 17:00:00,Pithampur Hub (Ind),814.64,0,0.388,926.31
2026-06-13 17:00:00,Rajwada Central (Comm),966.85,0,0.878,1100.25
2026-06-13 17:00:00,Palasia Grid (Sub),362.77,0,0.522,412.17
2026-06-13 17:00:00,Bhawarkua Grid (Edu),218.11,0,0.328,245.2
2026-06-13 18:00:00,Vijay Nagar Grid (Res),5.0,83,0.15,5.81
2026-06-13 18:00:00,Pithampur Hub (Ind),766.21,0,0.406,865.76
2026-06-13 18:00:00,Rajwada Central (Comm),895.84,0,0.833,1035.34
2026-06-13 18:00:00,Palasia Grid (Sub),822.26,0,0.99,943.08
2026-06-13 18:00:00,Bhawarkua Grid (Edu),204.85,0,0.296,240.07
2026-06-13 19:00:00,Vijay Nagar Grid (Res),912.75,0,0.99,1050.74
2026-06-13 19:00:00,Pithampur Hub (Ind),737.02,0,0.341,851.44
2026-06-13 19:00:00,Rajwada Central (Comm),978.05,0,0.88,1097.7
2026-06-13 19:00:00,Palasia Grid (Sub),920.24,0,0.99,1069.82
2026-06-13 19:00:00,Bhawarkua Grid (Edu),106.14,0,0.165,121.13
2026-06-13 20:00:00,Vijay Nagar Grid (Res),849.76,0,0.99,985.01
2026-06-13 20:00:00,Pithampur Hub (Ind),430.81,0,0.231,490.51
2026-06-13 20:00:00,Rajwada Central (Comm),900.77,0,0.818,1024.97
2026-06-13 20:00:00,Palasia Grid (Sub),828.5,0,0.99,964.18
2026-06-13 20:00:00,Bhawarkua Grid (Edu),81.46,0,0.15,96.4
2026-06-13 21:00:00,Vijay Nagar Grid (Res),917.16,0,0.99,1090.54
2026-06-13 21:00:00,Pithampur Hub (Ind),521.89,0,0.251,598.27
2026-06-13 21:00:00,Rajwada Central (Comm),958.51,0,0.894,1114.35
2026-06-13 21:00:00,Palasia Grid (Sub),913.37,0,0.99,1065.09
2026-06-13 21:00:00,Bhawarkua Grid (Edu),130.2,0,0.218,147.1
2026-06-13 22:00:00,Vijay Nagar Grid (Res),929.92,0,0.99,1045.24
2026-06-13 22:00:00,Pithampur Hub (Ind),478.66,0,0.256,564.22
2026-06-13 22:00:00,Rajwada Central (Comm),968.61,0,0.861,1123.92
2026-06-13 22:00:00,Palasia Grid (Sub),922.72,0,0.99,1077.05
2026-06-13 22:00:00,Bhawarkua Grid (Edu),116.68,0,0.167,132.57
2026-06-13 23:00:00,Vijay Nagar Grid (Res),919.93,0,0.99,1040.93
2026-06-13 23:00:00,Pithampur Hub (Ind),593.97,0,0.292,704.83
2026-06-13 23:00:00,Rajwada Central (Comm),171.08,0,0.163,196.67
2026-06-13 23:00:00,Palasia Grid (Sub),917.5,0,0.99,1078.06
2026-06-13 23:00:00,Bhawarkua Grid (Edu),115.89,0,0.198,134.25
2026-06-14 00:00:00,Vijay Nagar Grid (Res),417.68,0,0.617,495.98
2026-06-14 00:00:00,Pithampur Hub (Ind),524.53,0,0.266,604.75
2026-06-14 00:00:00,Rajwada Central (Comm),147.86,0,0.15,166.92
2026-06-14 00:00:00,Palasia Grid (Sub),373.35,0,0.538,420.62
2026-06-14 00:00:00,Bhawarkua Grid (Edu),100.42,0,0.15,112.63
2026-06-14 01:00:00,Vijay Nagar Grid (Res),369.78,0,0.562,422.71
2026-06-14 01:00:00,Pithampur Hub (Ind),488.07,0,0.254,547.65
2026-06-14 01:00:00,Rajwada Central (Comm),196.64,0,0.164,221.83
2026-06-14 01:00:00,Palasia Grid (Sub),388.87,0,0.568,460.11
2026-06-14 01:00:00,Bhawarkua Grid (Edu),108.73,0,0.156,122.91
2026-06-14 02:00:00,Vijay Nagar Grid (Res),351.72,0,0.503,418.41
2026-06-14 02:00:00,Pithampur Hub (Ind),447.91,0,0.215,505.06
2026-06-14 02:00:00,Rajwada Central (Comm),200.91,0,0.168,231.72
2026-06-14 02:00:00,Palasia Grid (Sub),370.33,0,0.549,462.5
2026-06-14 02:00:00,Bhawarkua Grid (Edu),95.05,0,0.159,115.11
2026-06-14 03:00:00,Vijay Nagar Grid (Res),374.28,0,0.539,442.26
2026-06-14 03:00:00,Pithampur Hub (Ind),463.22,0,0.259,542.75
2026-06-14 03:00:00,Rajwada Central (Comm),197.95,0,0.158,225.34
2026-06-14 03:00:00,Palasia Grid (Sub),384.73,0,0.567,447.8
2026-06-14 03:00:00,Bhawarkua Grid (Edu),111.83,0,0.172,126.52
2026-06-14 04:00:00,Vijay Nagar Grid (Res),352.29,0,0.531,409.79
2026-06-14 04:00:00,Pithampur Hub (Ind),506.03,0,0.238,567.61
2026-06-14 04:00:00,Rajwada Central (Comm),210.59,0,0.17,245.36
2026-06-14 04:00:00,Palasia Grid (Sub),345.03,0,0.506,409.56
2026-06-14 04:00:00,Bhawarkua Grid (Edu),96.12,0,0.156,117.79
2026-06-14 05:00:00,Vijay Nagar Grid (Res),376.85,0,0.586,436.9
2026-06-14 05:00:00,Pithampur Hub (Ind),434.67,0,0.214,487.94
2026-06-14 05:00:00,Rajwada Central (Comm),192.68,0,0.161,221.99
2026-06-14 05:00:00,Palasia Grid (Sub),368.24,0,0.559,427.59
2026-06-14 05:00:00,Bhawarkua Grid (Edu),91.37,0,0.15,104.38
2026-06-14 06:00:00,Vijay Nagar Grid (Res),747.93,0,0.99,851.09
2026-06-14 06:00:00,Pithampur Hub (Ind),505.08,0,0.252,586.56
2026-06-14 06:00:00,Rajwada Central (Comm),201.32,0,0.182,227.39
